[2025-04-05_00:54:29] Total Functions: 774, Hited Functions: 247 [ 31.912145% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:42:56] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:43:57] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:48:24] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:49:25] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:50:26] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:51:27] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:52:28] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:53:29] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:54:30] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:55:31] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:56:32] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:57:33] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:58:34] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:59:35] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:00:36] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:01:37] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:02:38] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:03:39] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:04:40] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:05:41] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:06:42] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:07:43] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:08:44] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:09:45] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:10:46] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:11:47] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:12:48] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:17:51] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:18:52] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:19:53] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:20:54] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:21:55] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:22:56] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:24:03] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:28:12] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:29:13] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:30:14] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:31:15] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:35:56] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:36:57] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:37:58] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:38:59] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:40:00] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:41:01] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:42:02] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:43:03] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:44:04] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:45:05] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:46:06] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:47:07] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:48:08] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:49:09] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:50:10] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:51:11] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:52:12] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:53:13] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:54:14] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:55:15] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:56:16] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:57:17] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:58:18] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_20:59:19] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:00:20] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:04:57] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:05:58] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:06:59] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:11:16] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:12:17] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:13:18] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:14:19] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:15:20] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:16:21] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:20:42] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:21:43] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:22:44] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:23:45] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:24:46] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:25:47] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:26:48] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:27:49] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:28:50] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:29:51] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:30:52] Total Functions: 1362, Hited Functions: 897 [ 65.859031% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:31:53] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:32:54] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:33:55] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:34:56] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:35:57] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:36:58] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:37:59] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:39:00] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:40:01] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:41:02] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:42:03] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:43:04] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:44:05] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:45:06] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:46:07] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:47:08] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:48:09] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:49:10] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:50:11] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:51:12] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:52:13] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:53:14] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:54:15] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:55:16] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:56:17] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:57:18] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:58:19] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_21:59:20] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:00:21] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:01:22] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:02:23] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:03:24] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:04:25] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:05:26] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:06:27] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:07:28] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:08:29] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:09:30] Total Functions: 1363, Hited Functions: 898 [ 65.884079% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:10:31] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:11:32] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:12:33] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:13:34] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:14:35] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:15:36] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:16:37] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:17:38] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:18:39] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:19:40] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:20:41] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:21:42] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:22:43] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:23:44] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:24:45] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:25:46] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:26:47] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:27:48] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:28:49] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:29:50] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:30:51] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:31:52] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:32:53] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:33:54] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:34:55] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:36:00] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:40:05] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:41:06] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:42:07] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:43:08] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:44:09] Total Functions: 1364, Hited Functions: 899 [ 65.909091% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:45:10] Total Functions: 1365, Hited Functions: 900 [ 65.934066% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:46:11] Total Functions: 1365, Hited Functions: 900 [ 65.934066% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:47:12] Total Functions: 1365, Hited Functions: 900 [ 65.934066% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:48:13] Total Functions: 1365, Hited Functions: 900 [ 65.934066% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:49:14] Total Functions: 1365, Hited Functions: 900 [ 65.934066% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:50:15] Total Functions: 1365, Hited Functions: 900 [ 65.934066% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:51:16] Total Functions: 1365, Hited Functions: 900 [ 65.934066% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:52:17] Total Functions: 1365, Hited Functions: 900 [ 65.934066% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:53:18] Total Functions: 1365, Hited Functions: 900 [ 65.934066% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:54:19] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:55:20] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:56:21] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:57:22] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:58:23] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_22:59:24] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:00:25] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:01:26] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:02:27] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:03:28] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:04:29] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:05:30] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:06:31] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:07:32] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:08:33] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:09:34] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:10:35] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:11:36] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:12:37] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:13:38] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:14:39] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:15:40] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:16:41] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:17:42] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:18:43] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:19:44] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:24:18] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:25:19] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:26:20] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:27:21] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:28:22] Total Functions: 1366, Hited Functions: 901 [ 65.959004% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:29:23] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:30:24] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:31:25] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:32:26] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:33:27] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:34:28] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:35:29] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:36:30] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:41:44] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:42:45] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:43:46] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:44:47] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:45:48] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:46:49] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:47:50] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:48:51] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:49:52] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:50:53] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:55:55] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:56:56] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:57:57] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:58:58] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_23:59:59] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:01:00] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
[2025-04-06_00:02:01] Total Functions: 1367, Hited Functions: 902 [ 65.983906% ], Hited Edges: 0, Total Edges: 2056
